Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
1541,10,354,Hair Spa,Excellent!,1/16/2024
1542,5,245,Facial,Not satisfied,1/16/2024
1543,10,413,Hair Spa,Not satisfied,1/3/2024
1544,5,350,Wellness Package,Great experience,3/29/2024
1545,14,337,Wellness Package,Too expensive,1/18/2024
1546,7,437,Massage,Could be better,4/12/2024
1547,9,294,Hair Spa,Average service,2/11/2024
1548,12,498,Hair Spa,Staff was friendly,4/13/2024
1549,5,402,Facial,Loved it!,2/1/2024
1550,1,250,Massage,Average service,2/19/2024
1551,10,242,Massage,Average service,2/18/2024
1552,10,385,Hair Spa,Staff was friendly,1/3/2024
1553,1,195,Body Scrub,Loved it!,3/12/2024
1554,2,359,Hair Spa,Great experience,4/25/2024
1555,14,176,Hair Spa,Highly recommend,1/5/2024
1556,6,224,Hair Spa,Average service,2/26/2024
1557,9,183,Wellness Package,Could be better,3/24/2024
1558,8,115,Massage,Excellent!,2/13/2024
1559,13,442,Wellness Package,Highly recommend,1/25/2024
1560,5,414,Body Scrub,Could be better,3/10/2024
1561,1,328,Facial,Could be better,4/1/2024
1562,13,295,Body Scrub,Loved it!,1/23/2024
1563,7,412,Massage,Too expensive,3/28/2024
1564,5,286,Facial,Not satisfied,1/10/2024
1565,6,220,Body Scrub,Will come again,1/10/2024
1566,13,100,Massage,Too expensive,2/2/2024
1567,7,377,Body Scrub,Will come again,3/13/2024
1568,3,408,Facial,Great experience,1/18/2024
1569,12,202,Facial,Excellent!,3/7/2024
1570,10,129,Body Scrub,Will come again,4/6/2024
1571,3,468,Wellness Package,Could be better,3/14/2024
1572,5,194,Body Scrub,Could be better,1/27/2024
1573,6,323,Body Scrub,Highly recommend,2/4/2024
1574,9,204,Body Scrub,Highly recommend,3/2/2024
1575,13,448,Wellness Package,Will come again,1/18/2024
1576,14,386,Hair Spa,Great experience,1/7/2024
1577,12,412,Facial,Great experience,3/11/2024
1578,5,374,Massage,Great experience,3/26/2024
1579,1,385,Facial,Could be better,1/10/2024
1580,14,192,Facial,Not satisfied,1/27/2024
1581,14,347,Hair Spa,Average service,4/18/2024
1582,14,83,Facial,Average service,3/8/2024
1583,4,353,Facial,Will come again,3/16/2024
1584,5,441,Wellness Package,Too expensive,3/7/2024
1585,12,288,Wellness Package,Average service,2/24/2024
1586,10,187,Wellness Package,Could be better,2/17/2024
1587,10,303,Wellness Package,Highly recommend,4/16/2024
1588,5,54,Wellness Package,Too expensive,3/7/2024
1589,7,421,Massage,Staff was friendly,3/29/2024
1590,4,225,Hair Spa,Loved it!,1/26/2024
1591,1,422,Body Scrub,Staff was friendly,2/9/2024
1592,14,459,Wellness Package,Great experience,3/11/2024
1593,14,263,Hair Spa,Could be better,2/15/2024
1594,5,413,Body Scrub,Could be better,4/7/2024
1595,7,72,Facial,Not satisfied,3/14/2024
1596,10,367,Facial,Loved it!,3/7/2024
1597,10,62,Hair Spa,Great experience,4/29/2024
1598,6,442,Massage,Will come again,4/1/2024
1599,5,290,Massage,Could be better,1/11/2024
1600,4,325,Hair Spa,Excellent!,2/20/2024
1601,2,141,Massage,Could be better,2/1/2024
1602,4,157,Massage,Could be better,3/12/2024
1603,10,490,Facial,Average service,1/20/2024
1604,10,278,Massage,Too expensive,1/5/2024
1605,3,201,Massage,Great experience,2/10/2024
1606,10,157,Hair Spa,Highly recommend,1/13/2024
1607,1,338,Massage,Average service,3/15/2024
1608,8,453,Wellness Package,Great experience,4/7/2024
1609,5,493,Wellness Package,Excellent!,4/17/2024
1610,13,225,Hair Spa,Loved it!,1/3/2024
1611,4,369,Wellness Package,Excellent!,1/15/2024
1612,8,335,Facial,Excellent!,4/6/2024
1613,7,413,Hair Spa,Too expensive,2/25/2024
1614,2,378,Massage,Great experience,2/12/2024
1615,1,414,Wellness Package,Average service,3/14/2024
1616,12,290,Facial,Loved it!,3/7/2024
1617,11,194,Hair Spa,Will come again,2/15/2024
1618,4,405,Hair Spa,Highly recommend,4/26/2024
1619,8,63,Massage,Loved it!,2/17/2024
1620,12,324,Body Scrub,Will come again,4/14/2024
1621,2,120,Wellness Package,Will come again,3/18/2024
1622,3,364,Facial,Excellent!,4/26/2024
1623,12,244,Hair Spa,Highly recommend,4/6/2024
1624,1,402,Wellness Package,Average service,4/6/2024
1625,1,349,Facial,Not satisfied,2/5/2024
1626,13,465,Facial,Not satisfied,1/23/2024
1627,3,416,Hair Spa,Could be better,2/24/2024
1628,11,60,Wellness Package,Will come again,2/24/2024
1629,5,155,Facial,Average service,2/23/2024
1630,12,307,Hair Spa,Could be better,3/5/2024
1631,3,430,Wellness Package,Highly recommend,3/31/2024
1632,1,245,Wellness Package,Not satisfied,2/20/2024
1633,1,194,Hair Spa,Could be better,2/1/2024
1634,8,269,Wellness Package,Not satisfied,3/25/2024
1635,10,399,Body Scrub,Will come again,4/17/2024
1636,11,473,Facial,Could be better,1/20/2024
1637,12,223,Facial,Not satisfied,3/31/2024
1638,13,265,Wellness Package,Could be better,2/5/2024
1639,13,142,Hair Spa,Will come again,4/14/2024
1640,12,309,Massage,Not satisfied,2/1/2024
1641,14,471,Wellness Package,Highly recommend,4/12/2024
1642,2,112,Massage,Average service,2/26/2024
1643,13,78,Wellness Package,Highly recommend,1/29/2024
1644,3,324,Massage,Will come again,2/15/2024
1645,2,396,Wellness Package,Loved it!,3/27/2024
1646,3,334,Hair Spa,Will come again,2/4/2024
1647,7,468,Massage,Highly recommend,3/19/2024
1648,1,421,Body Scrub,Could be better,4/16/2024
1649,10,119,Hair Spa,Average service,3/14/2024
1650,8,428,Wellness Package,Will come again,2/21/2024
1651,13,328,Massage,Could be better,1/15/2024
1652,10,280,Facial,Average service,3/29/2024
1653,10,351,Hair Spa,Excellent!,3/21/2024
1654,10,304,Massage,Too expensive,2/20/2024
1655,14,221,Hair Spa,Average service,1/31/2024
1656,2,481,Massage,Average service,3/15/2024
1657,3,229,Facial,Too expensive,3/24/2024
1658,9,313,Body Scrub,Will come again,4/4/2024
1659,7,232,Facial,Could be better,1/16/2024
1660,4,371,Wellness Package,Excellent!,2/5/2024
1661,10,254,Hair Spa,Not satisfied,2/8/2024
1662,5,473,Body Scrub,Great experience,1/11/2024
1663,2,298,Hair Spa,Average service,1/20/2024
1664,13,262,Massage,Loved it!,3/30/2024
1665,11,208,Wellness Package,Staff was friendly,2/25/2024
1666,13,481,Wellness Package,Could be better,4/22/2024
1667,8,149,Hair Spa,Loved it!,4/24/2024
1668,4,366,Wellness Package,Not satisfied,3/30/2024
1669,9,161,Hair Spa,Average service,2/11/2024
1670,5,357,Massage,Excellent!,2/16/2024
1671,13,215,Massage,Loved it!,1/6/2024
1672,9,85,Hair Spa,Highly recommend,4/18/2024
1673,4,161,Facial,Will come again,2/4/2024
1674,10,136,Facial,Staff was friendly,1/8/2024
1675,5,232,Massage,Staff was friendly,3/11/2024
1676,9,134,Body Scrub,Great experience,2/6/2024
1677,8,318,Facial,Loved it!,2/19/2024
1678,3,214,Hair Spa,Loved it!,4/26/2024
1679,1,352,Massage,Staff was friendly,1/16/2024
1680,3,139,Wellness Package,Great experience,1/9/2024
1681,4,287,Wellness Package,Could be better,3/15/2024
1682,2,71,Facial,Loved it!,3/25/2024
1683,1,216,Body Scrub,Too expensive,2/29/2024
1684,7,264,Facial,Not satisfied,2/20/2024
1685,8,107,Body Scrub,Excellent!,2/15/2024
1686,7,79,Facial,Will come again,3/11/2024
1687,14,451,Wellness Package,Not satisfied,1/12/2024
1688,5,155,Body Scrub,Staff was friendly,3/4/2024
1689,12,451,Wellness Package,Will come again,4/24/2024
1690,1,379,Hair Spa,Great experience,4/13/2024
1691,7,216,Hair Spa,Will come again,1/21/2024
1692,13,399,Massage,Staff was friendly,1/5/2024
1693,7,203,Wellness Package,Highly recommend,1/6/2024
1694,9,376,Wellness Package,Highly recommend,2/12/2024
1695,3,56,Massage,Too expensive,1/26/2024
1696,9,246,Hair Spa,Not satisfied,4/2/2024
1697,14,370,Hair Spa,Not satisfied,2/23/2024
1698,1,95,Body Scrub,Not satisfied,1/3/2024
1699,1,67,Body Scrub,Too expensive,1/11/2024
1700,14,446,Hair Spa,Will come again,3/27/2024
1701,4,202,Facial,Excellent!,1/25/2024
1702,9,313,Wellness Package,Highly recommend,1/12/2024
1703,6,123,Body Scrub,Excellent!,3/5/2024
1704,13,465,Facial,Loved it!,1/4/2024
1705,11,194,Body Scrub,Too expensive,2/21/2024
1706,3,151,Massage,Great experience,3/5/2024
1707,1,384,Wellness Package,Could be better,3/10/2024
1708,4,384,Body Scrub,Not satisfied,2/3/2024
1709,12,170,Hair Spa,Average service,3/31/2024
1710,13,225,Massage,Highly recommend,4/18/2024
1711,9,112,Massage,Could be better,1/16/2024
1712,3,345,Hair Spa,Too expensive,3/15/2024
1713,12,133,Massage,Staff was friendly,1/14/2024
1714,9,64,Wellness Package,Highly recommend,4/11/2024
1715,7,404,Body Scrub,Staff was friendly,4/21/2024
1716,12,183,Massage,Highly recommend,4/22/2024
1717,14,170,Wellness Package,Not satisfied,3/14/2024
1718,4,368,Hair Spa,Staff was friendly,3/1/2024
1719,3,441,Body Scrub,Excellent!,2/22/2024
1720,10,177,Hair Spa,Not satisfied,4/27/2024
1721,5,417,Body Scrub,Could be better,2/27/2024
1722,5,416,Massage,Could be better,3/3/2024
1723,3,337,Massage,Average service,1/13/2024
1724,12,350,Body Scrub,Loved it!,2/14/2024
1725,9,427,Wellness Package,Could be better,4/7/2024
1726,4,229,Wellness Package,Could be better,4/6/2024
1727,11,131,Wellness Package,Will come again,2/24/2024
1728,5,62,Facial,Could be better,2/2/2024
1729,4,73,Wellness Package,Staff was friendly,3/2/2024
1730,5,217,Massage,Could be better,2/8/2024
1731,7,319,Facial,Could be better,1/13/2024
1732,9,119,Wellness Package,Will come again,3/21/2024
1733,7,367,Massage,Average service,3/13/2024
1734,13,425,Facial,Too expensive,1/13/2024
1735,5,138,Massage,Will come again,1/16/2024
1736,10,238,Body Scrub,Loved it!,4/10/2024
1737,10,306,Massage,Average service,2/23/2024
1738,7,266,Facial,Average service,1/30/2024
1739,14,499,Wellness Package,Will come again,2/8/2024
1740,10,431,Facial,Too expensive,4/6/2024
1741,5,81,Wellness Package,Not satisfied,4/13/2024
1742,3,190,Wellness Package,Too expensive,3/4/2024
1743,7,210,Hair Spa,Not satisfied,3/10/2024
1744,13,81,Body Scrub,Highly recommend,1/12/2024
1745,11,361,Hair Spa,Too expensive,1/2/2024
1746,11,201,Facial,Too expensive,2/2/2024
1747,2,396,Hair Spa,Highly recommend,1/15/2024
1748,12,309,Wellness Package,Excellent!,3/21/2024
1749,9,265,Facial,Not satisfied,2/21/2024
1750,10,328,Hair Spa,Will come again,2/4/2024
1751,10,334,Massage,Not satisfied,4/4/2024
1752,12,147,Body Scrub,Will come again,4/3/2024
1753,1,454,Massage,Not satisfied,2/7/2024
1754,13,79,Facial,Highly recommend,3/20/2024
1755,6,139,Hair Spa,Staff was friendly,2/11/2024
1756,7,197,Wellness Package,Highly recommend,4/18/2024
1757,14,193,Hair Spa,Staff was friendly,4/13/2024
1758,13,116,Facial,Too expensive,3/21/2024
1759,8,482,Facial,Highly recommend,1/7/2024
1760,10,406,Facial,Not satisfied,2/25/2024
1761,9,107,Facial,Highly recommend,1/5/2024
1762,2,477,Hair Spa,Average service,2/9/2024
1763,11,330,Massage,Could be better,3/1/2024
1764,10,328,Wellness Package,Excellent!,3/31/2024
1765,2,285,Wellness Package,Staff was friendly,3/5/2024
1766,5,492,Body Scrub,Not satisfied,3/6/2024
1767,13,434,Facial,Too expensive,3/8/2024
1768,5,402,Facial,Excellent!,3/5/2024
1769,6,448,Facial,Loved it!,4/2/2024
1770,3,177,Massage,Not satisfied,3/25/2024
1771,8,386,Facial,Great experience,2/11/2024
1772,13,258,Body Scrub,Too expensive,2/4/2024
1773,1,485,Body Scrub,Highly recommend,4/7/2024
1774,6,235,Massage,Not satisfied,4/12/2024
1775,4,218,Facial,Highly recommend,3/6/2024
1776,1,221,Hair Spa,Staff was friendly,1/25/2024
1777,7,309,Hair Spa,Too expensive,1/6/2024
1778,9,254,Wellness Package,Could be better,1/8/2024
1779,13,184,Massage,Average service,2/4/2024
1780,4,95,Hair Spa,Loved it!,2/22/2024
1781,4,58,Wellness Package,Staff was friendly,1/19/2024
1782,6,210,Body Scrub,Excellent!,1/9/2024
1783,12,338,Wellness Package,Average service,2/2/2024
1784,3,389,Facial,Not satisfied,1/8/2024
1785,13,437,Facial,Average service,2/7/2024
1786,12,370,Body Scrub,Too expensive,2/1/2024
1787,6,155,Massage,Loved it!,1/23/2024
1788,7,339,Facial,Average service,2/3/2024
1789,11,390,Facial,Staff was friendly,3/27/2024
1790,10,137,Wellness Package,Great experience,2/15/2024
1791,10,241,Wellness Package,Staff was friendly,2/1/2024
1792,3,202,Wellness Package,Highly recommend,1/1/2024
1793,7,360,Hair Spa,Average service,1/7/2024
1794,14,186,Body Scrub,Loved it!,4/16/2024
1795,3,322,Massage,Highly recommend,4/21/2024
1796,13,198,Wellness Package,Not satisfied,1/24/2024
1797,13,237,Massage,Great experience,1/2/2024
1798,2,190,Wellness Package,Highly recommend,1/18/2024
1799,12,180,Facial,Staff was friendly,3/23/2024
1800,14,53,Massage,Great experience,4/15/2024
1801,10,312,Hair Spa,Will come again,4/9/2024
1802,4,75,Wellness Package,Great experience,2/25/2024
1803,12,73,Body Scrub,Staff was friendly,4/1/2024
1804,8,315,Facial,Loved it!,4/8/2024
1805,13,278,Wellness Package,Highly recommend,2/1/2024
1806,9,318,Massage,Highly recommend,3/17/2024
1807,7,174,Wellness Package,Excellent!,3/10/2024
1808,1,221,Facial,Excellent!,4/2/2024
1809,3,283,Body Scrub,Highly recommend,1/10/2024
1810,13,344,Body Scrub,Average service,2/9/2024
1811,12,452,Body Scrub,Could be better,3/14/2024
1812,14,484,Facial,Average service,2/3/2024
1813,9,324,Wellness Package,Great experience,3/24/2024
1814,12,125,Facial,Loved it!,4/20/2024
1815,1,357,Facial,Too expensive,2/2/2024
1816,9,263,Wellness Package,Loved it!,3/15/2024
1817,8,480,Hair Spa,Average service,3/28/2024
1818,1,425,Body Scrub,Highly recommend,4/6/2024
1819,6,207,Massage,Great experience,2/26/2024
1820,5,351,Massage,Average service,1/22/2024
1821,6,253,Wellness Package,Great experience,2/17/2024
1822,10,198,Massage,Highly recommend,3/16/2024
1823,12,124,Hair Spa,Too expensive,4/3/2024
1824,13,429,Facial,Too expensive,2/1/2024
1825,13,278,Body Scrub,Too expensive,4/17/2024
1826,13,353,Massage,Excellent!,3/23/2024
1827,5,111,Massage,Not satisfied,2/14/2024
1828,6,107,Wellness Package,Not satisfied,4/13/2024
1829,5,323,Wellness Package,Highly recommend,1/2/2024
1830,11,157,Facial,Staff was friendly,4/24/2024
1831,12,236,Body Scrub,Not satisfied,3/18/2024
1832,5,278,Massage,Staff was friendly,2/24/2024
1833,4,97,Facial,Highly recommend,2/28/2024
1834,3,368,Body Scrub,Too expensive,2/2/2024
1835,3,317,Facial,Staff was friendly,4/5/2024
1836,4,264,Massage,Average service,4/14/2024
1837,9,339,Wellness Package,Too expensive,3/23/2024
1838,2,303,Wellness Package,Will come again,1/14/2024
1839,9,494,Wellness Package,Excellent!,3/8/2024
1840,1,407,Hair Spa,Will come again,3/6/2024
1841,14,136,Facial,Not satisfied,3/14/2024
1842,1,230,Massage,Staff was friendly,2/28/2024
1843,5,74,Facial,Highly recommend,4/2/2024
1844,6,495,Wellness Package,Could be better,1/15/2024
1845,6,437,Facial,Great experience,1/31/2024
1846,3,271,Body Scrub,Highly recommend,4/6/2024
1847,7,446,Facial,Could be better,1/29/2024
1848,9,475,Hair Spa,Too expensive,3/15/2024
1849,11,98,Hair Spa,Too expensive,4/21/2024
1850,12,383,Wellness Package,Highly recommend,4/18/2024
1851,10,489,Massage,Could be better,4/13/2024
1852,8,224,Body Scrub,Excellent!,3/13/2024
1853,6,441,Massage,Highly recommend,2/16/2024
1854,12,360,Massage,Great experience,2/26/2024
1855,8,323,Body Scrub,Could be better,2/27/2024
1856,12,84,Hair Spa,Excellent!,4/2/2024
1857,5,266,Wellness Package,Average service,4/10/2024
1858,8,258,Facial,Average service,3/25/2024
1859,10,209,Hair Spa,Loved it!,1/31/2024
1860,12,457,Wellness Package,Too expensive,2/22/2024
1861,4,56,Hair Spa,Could be better,3/26/2024
1862,10,318,Body Scrub,Staff was friendly,3/4/2024
1863,8,175,Massage,Too expensive,4/25/2024
1864,10,417,Body Scrub,Great experience,3/22/2024
1865,12,374,Facial,Great experience,1/2/2024
1866,2,405,Body Scrub,Average service,2/29/2024
1867,12,139,Massage,Not satisfied,3/26/2024
1868,12,91,Hair Spa,Could be better,4/10/2024
1869,5,414,Wellness Package,Great experience,3/24/2024
1870,9,208,Facial,Not satisfied,2/17/2024
1871,4,251,Hair Spa,Could be better,2/17/2024
1872,11,415,Wellness Package,Too expensive,4/27/2024
1873,6,331,Massage,Too expensive,3/1/2024
1874,1,381,Body Scrub,Highly recommend,1/4/2024
1875,9,337,Hair Spa,Excellent!,1/26/2024
1876,1,140,Wellness Package,Not satisfied,3/24/2024
1877,5,174,Wellness Package,Excellent!,1/22/2024
1878,4,175,Body Scrub,Could be better,2/12/2024
1879,13,101,Hair Spa,Great experience,1/20/2024
1880,12,453,Hair Spa,Too expensive,4/2/2024
1881,13,152,Massage,Highly recommend,2/17/2024
1882,13,410,Hair Spa,Staff was friendly,4/4/2024
1883,14,473,Body Scrub,Average service,3/1/2024
1884,3,236,Hair Spa,Great experience,1/23/2024
1885,13,254,Massage,Not satisfied,4/17/2024
1886,6,63,Wellness Package,Not satisfied,3/1/2024
1887,2,477,Hair Spa,Staff was friendly,4/11/2024
1888,3,153,Body Scrub,Average service,3/20/2024
1889,5,166,Hair Spa,Great experience,3/3/2024
1890,9,353,Facial,Great experience,1/19/2024
1891,2,142,Massage,Average service,3/15/2024
1892,10,476,Wellness Package,Highly recommend,3/16/2024
1893,8,193,Facial,Will come again,4/9/2024
1894,14,159,Body Scrub,Loved it!,1/13/2024
1895,2,212,Hair Spa,Great experience,1/2/2024
1896,11,102,Massage,Average service,2/20/2024
1897,13,467,Hair Spa,Too expensive,3/15/2024
1898,5,52,Hair Spa,Too expensive,1/1/2024
1899,7,117,Hair Spa,Could be better,2/10/2024
1900,8,295,Hair Spa,Too expensive,1/10/2024
1901,1,438,Massage,Highly recommend,1/3/2024
1902,6,187,Facial,Loved it!,1/8/2024
1903,1,357,Body Scrub,Could be better,3/20/2024
1904,2,462,Facial,Loved it!,2/5/2024
1905,1,401,Massage,Not satisfied,4/16/2024
1906,11,336,Body Scrub,Will come again,2/9/2024
1907,5,115,Wellness Package,Too expensive,2/8/2024
1908,10,396,Facial,Staff was friendly,3/24/2024
1909,9,374,Massage,Staff was friendly,2/16/2024
1910,6,470,Massage,Highly recommend,4/28/2024
1911,11,204,Massage,Not satisfied,2/29/2024
1912,11,136,Body Scrub,Will come again,1/8/2024
1913,1,82,Hair Spa,Great experience,3/14/2024
1914,13,117,Wellness Package,Great experience,4/24/2024
1915,1,236,Body Scrub,Too expensive,2/6/2024
1916,2,241,Body Scrub,Average service,3/3/2024
1917,9,262,Facial,Not satisfied,4/5/2024
1918,3,137,Wellness Package,Great experience,1/27/2024
1919,1,477,Massage,Great experience,4/4/2024
1920,5,400,Body Scrub,Too expensive,1/3/2024
1921,7,157,Wellness Package,Staff was friendly,2/8/2024
1922,6,289,Facial,Loved it!,1/6/2024
1923,12,265,Hair Spa,Too expensive,3/21/2024
1924,1,226,Wellness Package,Will come again,1/10/2024
1925,5,102,Massage,Will come again,3/25/2024
1926,5,379,Body Scrub,Too expensive,1/29/2024
1927,6,98,Hair Spa,Loved it!,1/29/2024
1928,3,418,Facial,Excellent!,1/20/2024
1929,5,163,Massage,Loved it!,3/19/2024
1930,7,499,Hair Spa,Loved it!,3/6/2024
1931,5,144,Facial,Average service,4/6/2024
1932,5,496,Massage,Excellent!,1/12/2024
1933,5,74,Body Scrub,Will come again,1/13/2024
1934,10,181,Facial,Too expensive,4/17/2024
1935,10,228,Hair Spa,Average service,4/17/2024
1936,3,444,Massage,Not satisfied,2/8/2024
1937,1,194,Wellness Package,Could be better,2/8/2024
1938,5,413,Massage,Staff was friendly,4/11/2024
1939,14,499,Hair Spa,Staff was friendly,2/14/2024
1940,9,247,Hair Spa,Too expensive,3/25/2024
1941,14,374,Wellness Package,Great experience,2/10/2024
1942,1,133,Hair Spa,Too expensive,3/20/2024
1943,3,206,Massage,Highly recommend,4/7/2024
1944,13,134,Facial,Staff was friendly,3/31/2024
1945,13,302,Massage,Great experience,2/12/2024
1946,4,424,Hair Spa,Not satisfied,3/2/2024
1947,14,121,Wellness Package,Great experience,1/3/2024
1948,1,272,Wellness Package,Staff was friendly,1/9/2024
1949,1,325,Body Scrub,Excellent!,2/13/2024
1950,8,332,Wellness Package,Will come again,2/3/2024
1951,2,313,Wellness Package,Average service,1/19/2024
1952,12,295,Hair Spa,Too expensive,4/11/2024
1953,8,390,Facial,Excellent!,3/30/2024
1954,7,110,Facial,Great experience,3/27/2024
1955,10,461,Hair Spa,Excellent!,1/18/2024
1956,10,308,Wellness Package,Could be better,4/18/2024
1957,2,56,Massage,Could be better,2/15/2024
1958,6,237,Facial,Could be better,4/13/2024
1959,6,53,Hair Spa,Highly recommend,2/10/2024
1960,3,280,Massage,Could be better,4/18/2024
1961,11,182,Wellness Package,Could be better,2/18/2024
1962,2,444,Hair Spa,Great experience,4/11/2024
1963,12,174,Facial,Average service,2/21/2024
1964,1,64,Massage,Will come again,3/14/2024
1965,6,497,Massage,Excellent!,2/12/2024
1966,12,62,Facial,Excellent!,1/10/2024
